2026-05-19 01:45:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=1650 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 01:45:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=1651 tps=2.58 bars=4 signals=0 trades=0 balance=10000.00 uptime=1080s
2026-05-19 01:46:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=1775 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 01:46:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=1775 tps=1.63 bars=4 signals=0 trades=0 balance=10000.00 uptime=1140s
2026-05-19 01:47:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=1876 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 01:47:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=1876 tps=2.17 bars=4 signals=0 trades=0 balance=10000.00 uptime=1200s
2026-05-19 01:48:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=1978 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 01:48:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=1978 tps=2.03 bars=4 signals=0 trades=0 balance=10000.00 uptime=1260s
2026-05-19 01:49:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2081 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 01:49:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2081 tps=0.80 bars=4 signals=0 trades=0 balance=10000.00 uptime=1320s
2026-05-19 01:50:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2176 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 01:50:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2176 tps=1.61 bars=4 signals=0 trades=0 balance=10000.00 uptime=1380s
2026-05-19 01:51:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2247 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 01:51:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2247 tps=1.69 bars=4 signals=0 trades=0 balance=10000.00 uptime=1440s
2026-05-19 01:52:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2311 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 01:52:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2311 tps=1.27 bars=4 signals=0 trades=0 balance=10000.00 uptime=1500s
2026-05-19 01:53:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2395 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 01:53:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2396 tps=1.44 bars=4 signals=0 trades=0 balance=10000.00 uptime=1560s
2026-05-19 01:54:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2468 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 01:54:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2468 tps=1.40 bars=4 signals=0 trades=0 balance=10000.00 uptime=1620s
2026-05-19 01:55:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2556 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 01:55:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2556 tps=1.83 bars=4 signals=0 trades=0 balance=10000.00 uptime=1680s
2026-05-19 01:56:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2646 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 01:56:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2649 tps=1.61 bars=4 signals=0 trades=0 balance=10000.00 uptime=1740s
2026-05-19 01:57:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2739 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 01:57:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2739 tps=1.02 bars=4 signals=0 trades=0 balance=10000.00 uptime=1800s
2026-05-19 01:58:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2823 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 01:58:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2823 tps=1.44 bars=4 signals=0 trades=0 balance=10000.00 uptime=1860s
2026-05-19 01:59:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=2909 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 01:59:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=2909 tps=1.76 bars=4 signals=0 trades=0 balance=10000.00 uptime=1920s
2026-05-19 02:00:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=3031 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:00:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=3031 tps=3.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=1980s
2026-05-19 02:01:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=3150 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:01:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=3150 tps=2.12 bars=4 signals=0 trades=0 balance=10000.00 uptime=2040s
2026-05-19 02:02:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=3267 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:02:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=3267 tps=2.61 bars=4 signals=0 trades=0 balance=10000.00 uptime=2100s
2026-05-19 02:03:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=3397 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:03:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=3397 tps=2.02 bars=4 signals=0 trades=0 balance=10000.00 uptime=2160s
2026-05-19 02:04:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=3450 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:04:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=3451 tps=0.83 bars=4 signals=0 trades=0 balance=10000.00 uptime=2220s
2026-05-19 02:05:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=3566 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:05:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=3566 tps=2.88 bars=4 signals=0 trades=0 balance=10000.00 uptime=2280s
2026-05-19 02:06:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=3687 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:06:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=3687 tps=2.47 bars=4 signals=0 trades=0 balance=10000.00 uptime=2340s
2026-05-19 02:07:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=3816 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:07:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=3816 tps=2.22 bars=4 signals=0 trades=0 balance=10000.00 uptime=2400s
2026-05-19 02:08:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=3916 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:08:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=3917 tps=1.93 bars=4 signals=0 trades=0 balance=10000.00 uptime=2460s
2026-05-19 02:09:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=3993 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:09:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=3993 tps=1.91 bars=4 signals=0 trades=0 balance=10000.00 uptime=2520s
2026-05-19 02:10:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=4074 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:10:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=4074 tps=1.47 bars=4 signals=0 trades=0 balance=10000.00 uptime=2580s
2026-05-19 02:11:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=4139 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:11:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=4140 tps=1.48 bars=4 signals=0 trades=0 balance=10000.00 uptime=2640s
2026-05-19 02:12:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=4188 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:12:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=4189 tps=0.53 bars=4 signals=0 trades=0 balance=10000.00 uptime=2700s
2026-05-19 02:13:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=4248 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:13:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=4248 tps=0.91 bars=4 signals=0 trades=0 balance=10000.00 uptime=2760s
2026-05-19 02:14:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=4295 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:14:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=4295 tps=0.75 bars=4 signals=0 trades=0 balance=10000.00 uptime=2820s
2026-05-19 02:15:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=4377 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:15:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=4378 tps=2.22 bars=4 signals=0 trades=0 balance=10000.00 uptime=2880s
2026-05-19 02:16:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=4459 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:16:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=4459 tps=1.47 bars=4 signals=0 trades=0 balance=10000.00 uptime=2940s
2026-05-19 02:17:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=4542 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:17:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=4542 tps=2.12 bars=4 signals=0 trades=0 balance=10000.00 uptime=3000s
2026-05-19 02:18:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=4624 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:18:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=4626 tps=2.32 bars=4 signals=0 trades=0 balance=10000.00 uptime=3060s
2026-05-19 02:19:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=4693 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:19:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=4693 tps=0.58 bars=4 signals=0 trades=0 balance=10000.00 uptime=3120s
2026-05-19 02:20:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=4770 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:20:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=4771 tps=1.37 bars=4 signals=0 trades=0 balance=10000.00 uptime=3180s
2026-05-19 02:21:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=4825 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:21:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=4826 tps=0.54 bars=4 signals=0 trades=0 balance=10000.00 uptime=3240s
2026-05-19 02:22:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=4899 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:22:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=4899 tps=1.11 bars=4 signals=0 trades=0 balance=10000.00 uptime=3300s
2026-05-19 02:23:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=4984 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:23:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=4984 tps=1.05 bars=4 signals=0 trades=0 balance=10000.00 uptime=3360s
2026-05-19 02:24:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=5032 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-19 02:24:29 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=5032 tps=1.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=3420s
2026-05-19 02:25:29 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=5095 bars_built=4 signals=0 traded=0 eval_errors=0
